"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"Akr7a5" 0.10137564217378 7.5142247899671 1.55956747247135 0.12119926656362 0.564193914695505 -5.35480410707748
"Chac1" 0.0369926303924989 7.22742871750699 1.55949477971475 0.121216458261633 0.564193914695505 -5.35491397920399
"Pde6d" -0.184247132568115 8.52893059944655 -1.55909277185768 0.121311567182332 0.56445326925 -5.35552150848561
"Ift122" -0.11110067030351 7.55575134584644 -1.5583145076788 0.121495860323986 0.564974408208648 -5.35669722127815
"Mrc2" 0.0212192777511378 7.20268489703303 1.55828431856199 0.121503013572025 0.564974408208648 -5.35674281615267
"Grhl1" -0.0465112381194181 7.25035552385676 -1.55812048497881 0.121541839404596 0.564974408208648 -5.35699024052795
"Btbd10" -0.102659908835605 7.56789785566087 -1.55783746295595 0.121608934024788 0.565005391739833 -5.35741760631143
"Gsta3" 0.0346289531560357 7.22221364321046 1.55775977758948 0.121627355628873 0.565005391739833 -5.35753489881821
"Gpr19" 0.0799078853977138 7.33473585334704 1.55741339430428 0.121709520676175 0.565141548918865 -5.35805781368169
"Syde1" 0.0585432512706127 7.28513585007154 1.55730376145117 0.121735535657842 0.565141548918865 -5.3582232967192
"Ralyl" -0.0539255233496626 7.28178605656996 -1.55692759989283 0.121824829146884 0.565357609067432 -5.35879100061322
"Gstk1" 0.0518160934047619 7.2656716930953 1.55677538593187 0.121860976513104 0.565357609067432 -5.3590206847005
"Pcbp4" -0.195914032141033 9.80880075902409 -1.55648954446969 0.121928880292655 0.56548957393982 -5.35945194823452
"Serf1" 0.0943581486705596 7.47527572734204 1.5562914334729 0.121975960588889 0.56552490818485 -5.35975080356444
"Trak1" 0.12974226351662 7.83518401719996 1.55583309573977 0.122084937818488 0.565847103453023 -5.3604420767757
"Nhej1" -0.0221921878204317 7.2076121463861 -1.55515935883308 0.122245269372173 0.566349176088432 -5.36145786252359
"Cdk11b" -0.149061626472565 8.06174923633338 -1.55500348068015 0.122282387938868 0.566349176088432 -5.36169281788163
"Wdr31" -0.0980480773229998 7.48438815711039 -1.55487990610142 0.122311820528483 0.566349176088432 -5.36187906588103
"1600020E01Rik" -0.1032104444496 7.55902590695919 -1.55418706202793 0.122476943557076 0.56686636951617 -5.36292303594061
"Mypop" -0.0678944464496187 7.30555714514878 -1.55407936286115 0.122502626920074 0.56686636951617 -5.36308527560837
"Wdr70" 0.0999030350802484 7.5247659907065 1.55354782437871 0.122629446921439 0.567120665510719 -5.36388583450937
"Pnck" -0.0761975538209537 7.3332506407021 -1.55351732241866 0.122636727542929 0.567120665510719 -5.36393176600483
"Dhx8" 0.105402724557024 7.5054597436805 1.55331783378158 0.122684352616147 0.567157889465162 -5.36423214530623
"Prmt2" 0.100044240124724 7.42841405545887 1.5528608684012 0.122793501660188 0.567454371700596 -5.36492007910773
"Gpc4" 0.0297538724871093 7.21250711095113 1.55271784885245 0.122827678530127 0.567454371700596 -5.36513534630576
"Hnrnph2" 0.147739739152079 7.95074030602086 1.5525150943164 0.12287614293118 0.567495328503621 -5.3654404914093
"Lrig3" 0.0279065912307802 7.21079009655004 1.55216127194898 0.122960753237185 0.567698809103108 -5.36597290121283
"Ubl7" 0.103748279301025 7.52098527661189 1.5519996064326 0.12299942797189 0.567698809103108 -5.36621612643892
"Nr1d2" -0.15481626276043 8.16800108773825 -1.55149258874455 0.123120782532509 0.568075960873596 -5.36697877439475
"Kcnd1" -0.05623398727806 7.27580495987206 -1.55125511431011 0.123177654482053 0.568155444603251 -5.3673358970379
"Bbof1" -0.0698466705616588 7.33333265727685 -1.55072322977204 0.123305108967658 0.568560333531372 -5.3681355729834
"Ipo8" -0.117252066087219 7.64630302168318 -1.55054734197997 0.123347279527097 0.56857184397003 -5.3683999579737
"Acp6" -0.0799206322140572 7.37169862873664 -1.54947899392614 0.123603669511319 0.569291358129126 -5.37000521950421
"Gm40841" -0.0327075477491373 7.22262347697979 -1.5492852524897 0.123650210024101 0.569291358129126 -5.37029621415319
"Pnkd" -0.146449350870921 7.93560951395639 -1.54926414174448 0.123655282076829 0.569291358129126 -5.37032791982874
"Marveld2" -0.0364428218537052 7.21723436936583 -1.54923505605672 0.123662270452583 0.569291358129126 -5.37037160217924
"Adora1" 0.0575883377918154 7.28941050588814 1.54905816659282 0.123704778138527 0.569304166828268 -5.37063724665199
"Fxn" 0.0639010928175354 7.30859760024006 1.54866621409877 0.12379900795045 0.569554922291459 -5.37122575868224
"Nsg1" 0.102867267958454 7.47250303088825 1.54839423225635 0.123864428744427 0.569673019363408 -5.37163405178496
"Ebf4" -0.0379109841091859 7.22844491428883 -1.54805248272485 0.123946669688151 0.569868374494994 -5.37214698054355
"Hmgxb3" -0.0927211102399008 7.44180778596952 -1.54748874388539 0.124082425804527 0.56995439127902 -5.37299285239764
"Wdr1" 0.145619217347468 8.01846148697243 1.54736899595447 0.124111277864166 0.56995439127902 -5.37317249202298
"Ccl21a" -0.0338484148496098 7.2154825902776 -1.54736193440382 0.12411297943902 0.56995439127902 -5.3731830849758
"Tmem238" 0.046473286202479 7.25198191906163 1.54713406600049 0.12416789725108 0.56995439127902 -5.37352488278076
"Tor1aip1" 0.125478596967955 7.68090281940601 1.54689120163689 0.124226450292018 0.56995439127902 -5.37388912076162
"Iqcd" -0.0642686417639217 7.29512095060609 -1.5468880130662 0.124227219180803 0.56995439127902 -5.37389390248196
"Pip5k1b" 0.0774358638368209 7.35073050125923 1.54681936622431 0.124243773522829 0.56995439127902 -5.3739968459889
"C1d" 0.137326773420121 7.89812023416562 1.54653221414304 0.124313039765014 0.570089548442506 -5.37442741442319
"Pi4k2b" 0.0212988455985026 7.20613718436513 1.5463674539902 0.124352796624888 0.570089548442506 -5.37467442821659
"Wdr89" 0.0875118548714136 7.43063689238346 1.54619541100434 0.124394321545595 0.570097544633811 -5.37493233357914
"Cd300c2" 0.0215262917136809 7.20298519656205 1.54577346170805 0.124496211067018 0.570382097442914 -5.37556475009367
"Exd2" -0.12786147195624 7.74681161393976 -1.54499183402244 0.124685127219633 0.571004795672114 -5.37673581178606
"Igsf9" -0.108888794908258 7.58237549411371 -1.54460262201495 0.124779282406132 0.571004795672114 -5.3773187296271
"Ccdc71" 0.0913877101552292 7.42362149072697 1.54434811774729 0.124840880435949 0.571004795672114 -5.37769982080466
"Cd34" 0.0675378769121717 7.30044726863132 1.54402419311938 0.124919315046498 0.571004795672114 -5.37818477345676
"Lctl" 0.0394181733234951 7.22993115489771 1.54397564971277 0.124931072618701 0.571004795672114 -5.37825744009893
"Fbxo8" -0.108661447419719 7.57395168140889 -1.54390835392916 0.124947373598356 0.571004795672114 -5.37835817430799
"Tpra1" -0.0864604176150998 7.42005513451903 -1.5438532437369 0.124960724125119 0.571004795672114 -5.37844066490468
"Sec61g" 0.174504586087383 8.5796494643684 1.54383313326494 0.124965596197171 0.571004795672114 -5.37847076615779
"Sin3b" 0.123092004625943 7.87141892335405 1.54353026230775 0.125038989469994 0.571004795672114 -5.37892405613677
"Rassf3" 0.0369179272654083 7.22626773641402 1.54328924005904 0.125097419515781 0.571004795672114 -5.37928471931937
"Rab43" -0.0970483620721205 7.4600016321664 -1.5432471978035 0.125107613853342 0.571004795672114 -5.37934762534745
"Fkbp15" 0.0845729258028318 7.39018432359957 1.54311249597259 0.125140280543654 0.571004795672114 -5.37954916279984
"Ccnd3" 0.126950853301537 7.69016842159463 1.54288601150628 0.125195220697215 0.571004795672114 -5.37988798484104
"Zfp868" 0.0565110470673115 7.28561269921391 1.54278504541139 0.125219718978387 0.571004795672114 -5.38003901522812
"Dlg5" 0.0723395561768313 7.33538682025314 1.54274355739295 0.125229786672071 0.571004795672114 -5.38010107242095
"Ndc1" -0.0643096362151979 7.320019569785 -1.54231405814356 0.125334048636873 0.571298425895363 -5.38074341673729
"Psmd5" 0.100561034979306 7.56259308367652 1.54179015265535 0.125461320542338 0.571696720092925 -5.38152671817866
"Eif2ak3" 0.0891133438328762 7.4098549719326 1.54137258084331 0.125562833813624 0.571977422562954 -5.38215085417571
"Prdm16" 0.0319160445464556 7.22064717383229 1.54087125398557 0.125684793725997 0.572351057797032 -5.38289996165903
"Ddah2" 0.0811150851239941 7.38154206969964 1.5404683649146 0.125782873881635 0.57252836496957 -5.38350180812361
"Bap1" 0.124625041212029 7.77867972197487 1.5403643278317 0.125808210678497 0.57252836496957 -5.38365719683154
"Limd2" 0.0525788212934279 7.27118048785704 1.5402191218009 0.125843580326156 0.57252836496957 -5.3838740581248
"Otud4" -0.124113022333079 7.65301175252912 -1.53977786257197 0.125951111420644 0.572835727632261 -5.3845329458452
"Lin52" 0.101059759922438 7.48929827550338 1.53947262044878 0.126025538648844 0.572911768641993 -5.3849886264115
"Vps54" -0.107557658827701 7.51732202774776 -1.53938141101134 0.126047784978592 0.572911768641993 -5.38512477146472
"Col4a3bp" -0.11146107538685 7.64761695392429 -1.53912584292531 0.126110135483761 0.573013427906717 -5.38550620731653
"Endov" -0.0791222939248105 7.36768956305396 -1.53887346090996 0.126171732522877 0.573111600248922 -5.38588282798384
"Ascc2" -0.0984539862593979 7.45958649349364 -1.53739870868141 0.126532138380558 0.574566563729969 -5.38808235653154
"Mkx" 0.0388678090182298 7.23269689938236 1.53718022460977 0.126585601253138 0.574600268926789 -5.38840804291539
"3110082I17Rik" -0.0363567470205295 7.23397592512991 -1.53693284279186 0.126646156844367 0.574600268926789 -5.38877675221788
"Sat2" 0.0517333019323554 7.26530273169786 1.53687693372406 0.126659845756732 0.574600268926789 -5.3888600737451
"Gm49747" -0.0384899417723504 7.23670124188356 -1.53628576206492 0.126804660940649 0.575075188588748 -5.38974092047112
"Sars" 0.147695692757944 8.04291696887764 1.53605552065582 0.126861096814213 0.575149123202936 -5.39008389205775
"Klhl12" -0.110116093604045 7.56775260230906 -1.53543103371533 0.12701426813131 0.575551766206644 -5.39101388886943
"Fchsd2" 0.0707881957857411 7.32311989577505 1.53535963788871 0.127031789041005 0.575551766206644 -5.39112018952969
"Ccl3" 0.0211206840323111 7.20285346073392 1.53520236216328 0.127070392036691 0.575551766206644 -5.39135433923855
"Srsf11" 0.145834425504463 7.92024177692753 1.53422315691862 0.127310943577696 0.576459125564602 -5.39281164440198
"Sat1" 0.126191115873303 7.64127626055021 1.53304651735968 0.12760047053331 0.57738009651755 -5.39456159478114
"Pcdhb13" 0.0406284287505307 7.23012150951819 1.53290853188007 0.127634457493517 0.57738009651755 -5.39476672799943
"Pgm1" -0.125206556938355 7.76378622955827 -1.53290549087286 0.127635206598814 0.57738009651755 -5.39477124864829
"Prx" 0.0200743142281876 7.20226724152253 1.53255444989313 0.127721703378508 0.577515284973828 -5.39529303501903
"Mrps6" 0.128545887356303 7.71194350088602 1.53245714352063 0.127745687905034 0.577515284973828 -5.39543765053317
"Nfatc3" -0.0898264847052145 7.439297497601 -1.53219723592393 0.12780976850118 0.57762276644289 -5.39582387850368
"1700048O20Rik" 0.068607286017124 7.33860433871947 1.53162939404576 0.127949858678919 0.577974109751029 -5.39666748309711
"Ppp2r2b" 0.171776965208737 8.33794525408451 1.53155520533265 0.127968170416581 0.577974109751029 -5.39677767800012
"Tmem215" -0.116316489716549 7.50003694824989 -1.53079091831186 0.128156936652321 0.578425574692606 -5.39791259838227
"Zfp608" 0.0654749890726986 7.31404597403916 1.53074334852994 0.128168692832659 0.578425574692606 -5.3979832185794
"Add2" -0.0812598127986026 7.35078471611974 -1.53066032081314 0.128189213957415 0.578425574692606 -5.39810647313449
"Tram1" 0.125941903920165 7.7529531989137 1.53032662559133 0.128271716096376 0.57861566363776 -5.3986017782405
"Mfap1a" -0.0802730059447579 7.39346008361976 -1.529129357512 0.128568069810036 0.57975344832209 -5.40037802990887
"Serpinb9" 0.0380178937824058 7.23580083284224 1.5289808868996 0.128604857456976 0.57975344832209 -5.40059820549211
"Ch25h" 0.0211137086670763 7.20293070533744 1.52822858210443 0.128791388658054 0.58004225867489 -5.40171352418374
"Hpcal4" -0.0944189879383218 7.40305258923759 -1.52802455913107 0.128842012024345 0.58004225867489 -5.40201590418159
"Rab3gap2" 0.111924878493476 7.55455062844797 1.52802343910664 0.128842289974457 0.58004225867489 -5.40201756404879
"Ess2" -0.0925844194417309 7.42449645421761 -1.52796184215685 0.128857576865551 0.58004225867489 -5.40210884842413
"Gtf2h5" 0.134177818598169 7.81793993258288 1.52790656477804 0.128871296603227 0.58004225867489 -5.40219076440729
"Zfp790" -0.0365169073366689 7.22755648398891 -1.52728160775134 0.129026489561098 0.580558437017296 -5.40311669413146
"Ssr2" 0.145525339020388 8.0445997813408 1.52695821740267 0.129106853346584 0.580737700976113 -5.40359568227574
"Nptn" -0.147114936919383 8.53079853711204 -1.52659533085044 0.129197078899962 0.580961197902529 -5.40413305344843
"Bptf" -0.119367922786609 7.86027903198471 -1.52607339122649 0.129326937113429 0.581362715110585 -5.40490573803204
"Dnal4" -0.131284504288854 7.8392334809882 -1.5254204054386 0.129489543825658 0.581568723166369 -5.4058720654447
"Hgsnat" -0.104540576229132 7.50905184990021 -1.52531124136654 0.129516743549759 0.581568723166369 -5.40603357401051
"Qpct" -0.140562695440212 7.61010564036874 -1.52529188321902 0.129521567365665 0.581568723166369 -5.40606221328182
"Bcl7c" 0.100285489628776 7.48829179618493 1.5252376223403 0.129535089271303 0.581568723166369 -5.4061424872759
"Cbr4" 0.068945553572391 7.32730167805497 1.5250126961298 0.129591153095587 0.581638213283073 -5.40647521557434
"Setbp1" -0.0392091417869602 7.23952150910222 -1.52439316134551 0.129745673305241 0.582045400211477 -5.40739143451581
"Tcta" 0.138583418978611 7.75701861878679 1.52389326164494 0.129870460338767 0.582045400211477 -5.4081304652294
"Zfp759" -0.027996480848875 7.21153128441385 -1.52374428410336 0.129907666944245 0.582045400211477 -5.40835066210097
"Twsg1" 0.104432296175884 7.57361407827085 1.52364489713347 0.129932493134812 0.582045400211477 -5.40849754986395
"Ppp3ca" -0.147989946687812 7.94976526631706 -1.52353199874904 0.129960698902389 0.582045400211477 -5.40866439543461
"Gm16740" -0.0417690645609426 7.23992287716902 -1.52331750214732 0.130014300518341 0.582045400211477 -5.40898135386947
"Smad6" 0.0350530033144119 7.22139181157828 1.52304849088287 0.130081549596159 0.582045400211477 -5.40937880689989
"Fam221a" 0.0311744737617433 7.21827157105179 1.52284158993987 0.13013329052547 0.582045400211477 -5.40968444838449
"Slc25a46" -0.104835887508606 7.52805745512818 -1.52282692084893 0.130136959523876 0.582045400211477 -5.40970611656901
"Rtl5" 0.0403333894737377 7.23381043057143 1.52249866676065 0.130219082895763 0.582045400211477 -5.4101909384912
"4930570G19Rik" -0.0785728255065447 7.35216286144834 -1.52245067875439 0.130231092053105 0.582045400211477 -5.41026180695177
"Mafg" -0.111169807484092 7.59627450543332 -1.52239961496999 0.130243871888445 0.582045400211477 -5.41033721533821
"Dpy19l4" -0.0871463556259715 7.42924929400538 -1.5220598489533 0.130328930866525 0.582045400211477 -5.41083890223424
"Lgi2" -0.0296504567908044 7.21264807158832 -1.52205339035655 0.130330548170785 0.582045400211477 -5.41084843773039
"Gm3776" 0.0239763405688896 7.20702419666702 1.52192392396107 0.130362971313793 0.582045400211477 -5.41103957415422
"Mrpl30" -0.131038967461492 7.83701711657457 -1.5219086990839 0.130366784598338 0.582045400211477 -5.41106205021835
"Igip" -0.129092149404471 7.68847025484997 -1.52188659445414 0.130372321169412 0.582045400211477 -5.41109468228404
"Tmem121" 0.0510988496146931 7.25704747920199 1.52161736292799 0.130439770695549 0.582165167810002 -5.41149209988096
"Dnajc15" 0.104457471166438 7.57854571160328 1.51942891690171 0.130989049682562 0.584036528403414 -5.41471998613178
"Pot1a" 0.0850035848480659 7.41271577177748 1.51934580417001 0.131009945876176 0.584036528403414 -5.41484248626027
"Fuca2" 0.0951716311034652 7.47031712114082 1.51921431098912 0.131043011215782 0.584036528403414 -5.41503628127352
"Klhdc2" 0.117693208702691 7.79199376074239 1.51905885001427 0.131082111949485 0.584036528403414 -5.41526537919138
"Lgals4" -0.0722007570834191 7.33317165851133 -1.51901786526473 0.13109242174353 0.584036528403414 -5.41532577334807
"C430042M11Rik" -0.0510627176832307 7.27149106230676 -1.51892988247202 0.131114556134798 0.584036528403414 -5.4154554173934
"Atp8a1" -0.099384552919481 7.46903069179702 -1.51874441862754 0.131161224053335 0.584036528403414 -5.41572867756376
"Bvht" -0.0258830913613417 7.21010429493082 -1.51864957584517 0.131185094196538 0.584036528403414 -5.41586840531117
"Creg1" 0.102157439139305 7.54701281014868 1.51824708394818 0.131286431728771 0.584306165560566 -5.41646128535286
"Prpsap1" 0.139963282648426 7.72745380638724 1.51803573274951 0.131339669314778 0.584361627118935 -5.41677254987016
"Adrb2" -0.0250778303563516 7.20956057168813 -1.51772810006315 0.131417189637116 0.58440735451039 -5.41722553680723
"Serpine2" 0.0852336787178583 7.36214212877399 1.5176713048414 0.131431505379038 0.58440735451039 -5.4173091576701
"Pdia3" 0.145743748919537 8.01261804575719 1.5168175944199 0.131646838008914 0.584884258269967 -5.41856573027919
"Hic1" -0.0399887673575216 7.21962864026157 -1.51675157508988 0.131663501671522 0.584884258269967 -5.41866287539364
"Thumpd1" -0.0811224645069923 7.38185233005834 -1.51669188527233 0.131678569151197 0.584884258269967 -5.41875070333841
"Ndufs4" 0.138672064541102 8.09273545549491 1.5165990360649 0.13170200972976 0.584884258269967 -5.41888731556693
"Cela1" 0.0219686367088226 7.20695043841557 1.5161261818317 0.131821436569594 0.585002766190273 -5.41958291692027
"Cdr2l" 0.0595190520186439 7.29558409979815 1.51588352180973 0.131882757147008 0.585002766190273 -5.41993980528573
"Fhl3" -0.0236775355571271 7.20861507349036 -1.51586986221297 0.131886209613405 0.585002766190273 -5.41995989327987
"Anapc10" 0.0978279573714764 7.50120939681185 1.51570757528572 0.131927233092325 0.585002766190273 -5.42019854132769
"Ccdc8" -0.0338792408592463 7.21550340442086 -1.51537223852271 0.132012032409228 0.585002766190273 -5.42069158643486
"Haghl" 0.114093107251385 7.59201849003161 1.51514201175142 0.132070276431631 0.585002766190273 -5.42103002748112
"Asrgl1" -0.126180711707546 7.67878579030914 -1.51508525107826 0.132084639148786 0.585002766190273 -5.42111345993473
"Ankrd40" -0.152127835386908 8.13197192232996 -1.51483856098694 0.132147075809622 0.585002766190273 -5.42147603436448
"Pfkfb1" -0.0359559868333305 7.2169056517025 -1.5148381657681 0.132147175857091 0.585002766190273 -5.42147661519428
"Ablim1" -0.154453608314626 8.15003295229849 -1.51441531303307 0.1322542526929 0.585002766190273 -5.42209797304565
"mt-Nd5" -0.26575273768793 8.69700822924117 -1.51440305783642 0.132257357026706 0.585002766190273 -5.42211597885594
"Ppox" 0.105700017500769 7.52416801548093 1.51439901552101 0.132258380988227 0.585002766190273 -5.42212191795168
"Ncapd3" -0.102979076907688 7.4849412540555 -1.51439513021156 0.13225936518432 0.585002766190273 -5.42212762635493
"Gng8" 0.0249678995525879 7.2075366063633 1.51413290927076 0.132325802193908 0.585116035557205 -5.42251285585948
"Zc3h6" -0.0783970432551764 7.35946038827579 -1.51388873668418 0.13238768992216 0.585183812268591 -5.42287151253816
"Cyhr1" -0.14597673368231 8.12117018094878 -1.5136512676581 0.132447900314133 0.585183812268591 -5.42322026899333
"Metap1d" -0.135160046492953 7.71064352105941 -1.5135892423991 0.132463630381642 0.585183812268591 -5.42331135305048
"Nfx1" -0.0986801106050163 7.63621652901892 -1.51338151580257 0.132516322047856 0.585236182208884 -5.42361637318012
"Chchd3" -0.129448676960188 7.87553416470324 -1.51273776976003 0.13267971810756 0.585638334468977 -5.42456137563863
"Rtn2" 0.13534441765068 7.73515804789355 1.51270077649302 0.132689112554655 0.585638334468977 -5.42461566899189
"Dpp10" 0.0352359710152252 7.20895760398027 1.51247324242134 0.132746906328305 0.58566550675861 -5.42494958230334
"Ppil6" -0.0494169743752535 7.27533650308321 -1.51235478213975 0.132777003102277 0.58566550675861 -5.4251234072351
"Krtcap2" 0.147457631724615 8.04430456769225 1.51205912698044 0.132852142441245 0.585816631792457 -5.4255571850393
"Col4a5" 0.0378123091799519 7.23825448642756 1.51166813494742 0.132951562303917 0.586074696824804 -5.42613071288344
"Ammecr1" -0.089486920467153 7.43127757052184 -1.51147280431117 0.133001251993454 0.586113450897352 -5.42641718054285
"Chst11" -0.0250830280219152 7.209564081223 -1.5112314794803 0.133062662107716 0.586203815144688 -5.42677105290063
"Zfp583" -0.0246159135007614 7.20924867911043 -1.51100760798795 0.133119650699181 0.586274650943443 -5.42709928333392
"Fxyd3" 0.0485516378817595 7.25562816137223 1.51027455123555 0.133306390874591 0.586758793503098 -5.42817372979066
"Cnn3" 0.149156018206149 7.90004724191074 1.51025463643333 0.133311466865263 0.586758793503098 -5.42820291202857
"Sigmar1" -0.0753897350244553 7.39720826371302 -1.50939073947799 0.133531807138614 0.587548151091029 -5.42946846913528
"Elob" 0.173482839226735 9.57202692771776 1.50860266879848 0.133733056045318 0.58825304671131 -5.43062233507695
"Cd37" 0.0314289550510971 7.22357959971407 1.50813862195006 0.133851670215053 0.588594134965305 -5.43130150412028
"Ppp1r13l" -0.0753112035409716 7.3389089692899 -1.50788518806622 0.133916484721452 0.588646355097221 -5.43167233929405
"AU021092" 0.019846382353394 7.20215152040925 1.50777100067183 0.133945695622918 0.588646355097221 -5.43183940343891
"Rbm25" -0.15070113908678 7.93647940187778 -1.50739146404567 0.134042822771266 0.58889260979001 -5.43239460422505
"Wdr27" -0.108385064810752 7.57847291126455 -1.5068388072735 0.134184351545342 0.589011894480999 -5.43320281030672
"Asah1" -0.11312779315134 7.59557377059244 -1.50681284796033 0.134191002286297 0.589011894480999 -5.43324076620299
"Mettl18" -0.05125879952571 7.27046747081319 -1.50660905660425 0.134243222310967 0.589011894480999 -5.4335387137524
"Rps20" 0.178379049183738 9.95543675683996 1.50643155734667 0.134288718125429 0.589011894480999 -5.43379818993271
"Kin" -0.0674223448181344 7.34707348601516 -1.50633669428414 0.134313037943234 0.589011894480999 -5.43393685279456
"Slc25a51" 0.0934137385964776 7.48726991900055 1.50632288910571 0.134316577431017 0.589011894480999 -5.43395703134225
"Atp6v1c1" 0.144992471086771 8.05459649443022 1.50578414323868 0.134454762590569 0.589292145076784 -5.43474435781428
"Cdpf1" 0.0727078531458351 7.32527586031558 1.50565414818136 0.134488122199281 0.589292145076784 -5.43493429262002
"Baz2b" -0.152961735838235 8.15357051992187 -1.50559288757804 0.134503845268729 0.589292145076784 -5.43502379453592
"Itpa" 0.121975648060193 7.76345253706372 1.50503527962468 0.134647026297901 0.58973916071981 -5.43583829954648
"Fgf9" -0.0787615191563185 7.37764954745145 -1.50443100041972 0.13480232591867 0.589755810025926 -5.43672064864795
"Btaf1" -0.102279198832996 7.52359886219258 -1.50416802026766 0.134869955460106 0.589755810025926 -5.43710453688551
"Cnot6l" -0.101374897766071 7.556395275548 -1.50397462165505 0.13491970791586 0.589755810025926 -5.43738681130095
"Adam32" 0.0407340767559801 7.22987957777283 1.50395011629456 0.134926013027423 0.589755810025926 -5.43742257552889
"Yrdc" 0.0989720515090913 7.51823353189138 1.50385602628068 0.134950224075347 0.589755810025926 -5.43755988950484
"Zmym5" -0.134754098455665 7.83477740482777 -1.50376754018135 0.134972996232923 0.589755810025926 -5.43768901761144
"Zfp579" 0.0989441272476417 7.51625918845752 1.50364011752651 0.135005794102496 0.589755810025926 -5.43787495308328
"6330403K07Rik" 0.0839027779281059 7.35092007394483 1.50358535626756 0.13501989125341 0.589755810025926 -5.43795485617763
"Pik3r1" -0.10802708873044 7.5152909309991 -1.50358027380776 0.135021199685651 0.589755810025926 -5.43796227193946
"Actb" 0.187581558213943 9.50612238007319 1.50340553724495 0.135066190022516 0.589772568315868 -5.43821721342485
"Lats2" 0.0936746947444816 7.48248065140079 1.50310032861126 0.135144801781907 0.589933200350108 -5.438662445599
"Mtdh" -0.127679425969345 7.7708636572709 -1.50272280534697 0.135242088873049 0.589933200350108 -5.43921304802506
"Rft1" -0.0635254982180428 7.30618628244035 -1.50242522681189 0.13531881289835 0.589933200350108 -5.43964696008466
"Fbxo30" 0.0754869688540103 7.37565199522774 1.50209825442596 0.135403154675782 0.589933200350108 -5.44012363681623
"Sec22b" 0.139044505945177 8.12288120889227 1.50206564102187 0.13541156948016 0.589933200350108 -5.44017117677155
"Slc3a2" 0.135959119516124 8.13590062605348 1.5020479872348 0.135416124623235 0.589933200350108 -5.44019690995397
"Hjurp" -0.0745283774083704 7.3573770246178 -1.50201031517377 0.135425845409628 0.589933200350108 -5.44025182195436
"Ice1" 0.112113503040118 7.60383827831737 1.50198531894287 0.135432295663377 0.589933200350108 -5.44028825652492
"1700101I11Rik" -0.0497861358137655 7.26702903512581 -1.50152050495209 0.135552284198331 0.590210016178085 -5.44096566382368
"Nat9" 0.100974624220844 7.56015253849157 1.50142010292219 0.135578213192259 0.590210016178085 -5.4411119604038
"Fam114a2" -0.104310196894691 7.66637086343613 -1.50056947418958 0.135798044951411 0.590274981151215 -5.44235103875261
"B4galt6" 0.0774285487650656 7.34795108132024 1.50033072721043 0.135859795387245 0.590274981151215 -5.44269869036579
"Usb1" 0.0546363269228998 7.28878168120724 1.50018607294607 0.135897219986351 0.590274981151215 -5.44290930278148
"Stip1" -0.133178798465024 7.92923500625394 -1.49999627773463 0.135946335549276 0.590274981151215 -5.44318560933513
"2810001G20Rik" -0.0880254036220025 7.45752180679822 -1.499968183494 0.135953607007273 0.590274981151215 -5.44322650645692
"Atf4" 0.181118733616969 9.16749466864505 1.49967266700048 0.136030112104344 0.590274981151215 -5.44365664849254
"Dsp" 0.0306018065607629 7.21563064936566 1.49952277824312 0.136068929056742 0.590274981151215 -5.44387478928287
"Tmem86a" 0.0867234197100492 7.42148656018411 1.49948669042324 0.136078276073692 0.590274981151215 -5.44392730658865
"Zkscan6" 0.0562931492067725 7.28996341428139 1.49942993409432 0.136092977404053 0.590274981151215 -5.44400989956024
"Sp1" 0.0638948693268589 7.32079801623546 1.49935843197077 0.136111500034483 0.590274981151215 -5.44411394661248
"Rps2" 0.166443328624143 9.36638416543083 1.49930911452664 0.136124276868776 0.590274981151215 -5.44418570860488
"Cidea" 0.0191657902018902 7.20157714969827 1.49925501631626 0.13613829334882 0.590274981151215 -5.44426442448348
"Trim23" 0.0910178709036155 7.50048041648547 1.49906909915097 0.136186471816447 0.590274981151215 -5.444534923278
"Gucy2f" -0.0425424453318164 7.24124145957826 -1.4990586028557 0.136189192217222 0.590274981151215 -5.4445501938176
"Cfap61" 0.0732881241168625 7.35222900596144 1.49897459518022 0.136210966622501 0.590274981151215 -5.44467240869561
"Lrp3" 0.0806442511057769 7.37252860951319 1.49876092015694 0.136266362457042 0.590336529737568 -5.44498323458497
"Kdsr" -0.118985269491107 7.79541443732356 -1.49811997484637 0.136432634766685 0.590569732688479 -5.44591533928596
"A930015D03Rik" 0.0414254543446129 7.24311395823944 1.49810146475455 0.136437438956161 0.590569732688479 -5.44594225214934
"Aar2" 0.105488463407885 7.57977124788234 1.49797861530622 0.136469327180303 0.590569732688479 -5.44612086172434
"Wdr77" -0.106287031570474 7.62326295093611 -1.49773532821902 0.136532494754754 0.590569732688479 -5.44647453258326
"Insm1" -0.10624404223878 7.53706293884797 -1.4976437872248 0.136556268558853 0.590569732688479 -5.4466075930115
"Mthfs" -0.067975687143066 7.33037245725039 -1.49760074595199 0.136567447779612 0.590569732688479 -5.44667015341402
"Fam173a" -0.128053714014063 7.96108449715183 -1.49726987353907 0.136653409971254 0.590624022070402 -5.4471510177558
"Rbm4b" -0.0925286672311612 7.47466412855402 -1.49723517173881 0.136662428105886 0.590624022070402 -5.44720144471371
"Btbd17" -0.0226161667175295 7.20789842273542 -1.49696985100704 0.136731393711732 0.590743926223344 -5.44758695847359
