"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"Zfp213" 0.0858487170039069 7.07765008871033 1.94867934188366 0.0528786385964749 0.246440250317425 -4.81899875030505
"Tubb3" 0.120576237239382 7.29537306018083 1.94832848394216 0.0529209106402816 0.246557077498659 -4.81966141332772
"Ston2" 0.0913342422904035 7.11519867316751 1.94805100727775 0.0529543617255954 0.246584750198144 -4.8201854006539
"Ajm1" 0.0635879846727679 7.01896817446445 1.94799377899107 0.0529612630737484 0.246584750198144 -4.82029346173522
"Ndufa4" -0.207899180218929 10.9619296927779 -1.94711556503705 0.0530672648732947 0.246998042513539 -4.82195136412661
"Nup88" 0.125648936987451 7.29979269838362 1.94619745934411 0.0531782727060137 0.247434359139572 -4.82368380857735
"Cyp2f2" -0.0607058413535569 6.98695726797839 -1.94563510485689 0.0532463633334761 0.247670766936724 -4.8247445719183
"Ptpdc1" -0.0969699430598785 7.11276016372066 -1.94532753645709 0.0532836351776272 0.247694703874731 -4.82532461066096
"Klf6" 0.0832249317696511 7.07073159317598 1.94530739131634 0.0532860771785496 0.247694703874731 -4.82536259902027
"Bsg" -0.164751256377458 10.2526979442868 -1.9441681963832 0.0534243242410246 0.248256806322349 -4.82751020311493
"Bcdin3d" 0.0860546770454842 7.09656476866296 1.94353545784287 0.0535012406446599 0.248533640090315 -4.82870251751752
"Lgsn" 0.0804979077096905 7.0532412384892 1.94314647755684 0.0535485717880457 0.248672904178381 -4.82943531620069
"Mphosph8" 0.128867154925854 7.31314683985519 1.94265237904832 0.0536087445529528 0.248871693614631 -4.83036594404024
"A930004D18Rik" 0.0872623076190843 7.0869953042211 1.94141873445891 0.0537592299574181 0.249489483328937 -4.83268850659062
"Lasp1" 0.115695864468298 7.27196839392456 1.94109431965219 0.0537988625052076 0.249520347227437 -4.83329904220022
"Natd1" 0.0860124733980718 7.08084614569027 1.94096945329089 0.053814123516692 0.249520347227437 -4.83353400959935
"Auh" 0.150280156643199 7.6087125596492 1.94093680698979 0.0538181141078786 0.249520347227437 -4.83359543941941
"Gm5617" 0.134455605243789 7.37490534653799 1.94072654104866 0.0538438223887536 0.249557089855661 -4.83399106843965
"Ndufaf1" 0.0820169430823039 7.08097117535241 1.94058718459109 0.0538608665775983 0.249557089855661 -4.8342532540229
"Kat2a" 0.103156043765581 7.19048218422292 1.93958731094007 0.0539832907686894 0.250043484164864 -4.83613388946229
"Rbm22" 0.136190575129838 7.41293119772527 1.93927148888196 0.054022008548172 0.250141972376043 -4.83672771757695
"Tsn" 0.148380298015078 7.6915334986491 1.9380569891255 0.0541711162986896 0.250751378448489 -4.8390104312083
"Epb41l5" -0.124082321118865 7.31005483404712 -1.93784206465485 0.0541975392455908 0.250792681604314 -4.83941424982859
"Tmbim4" 0.150329365546083 7.66891339400849 1.93758943279358 0.0542286118261202 0.250855466778608 -4.83988886144735
"Zfr" 0.159870269425872 7.86217545573056 1.93710249839731 0.054288544849218 0.251051673518601 -4.84080348257729
"Pias4" 0.128772640192101 7.36685550013313 1.93644111297154 0.0543700389524873 0.251347428460676 -4.84204542647203
"Arhgap29" 0.061547498400265 6.99417529490139 1.9361629550365 0.0544043435409954 0.251424910443729 -4.84256762759232
"2310001H17Rik" 0.0337970810108697 6.94571033135344 1.93608658566302 0.0544483043040422 0.251546953249913 -4.84290777866846
"Ocrl" 0.124981060472055 7.30048809819313 1.93532466730578 0.0545078378048457 0.251740839052931 -4.84414095602329
"Frrs1l" -0.0681883052824317 7.00590468668704 -1.93515881885856 0.0545283329171865 0.2517543618029 -4.84445214891806
"Rcc1" 0.0755185173592764 7.04649277155456 1.93466733627921 0.0545891071017598 0.25195378224648 -4.84537420144766
"Dstyk" 0.119996298327073 7.3142596045533 1.9344169198305 0.0546200942006005 0.251994079246846 -4.84584391224583
"Tnnt1" 0.122702408497106 7.29705149003065 1.93431261348584 0.0546330056674308 0.251994079246846 -4.84603954440002
"Abcb10" 0.102491993041486 7.18304068608536 1.93415918673959 0.0546520021232984 0.25200059280212 -4.84632728612459
"Gm17224" 0.0507335063246993 6.97067104656953 1.93379966385582 0.0547686198657737 0.25237591360013 -4.84740844378161
"Naaa" -0.127025355800218 7.36376596934095 -1.93325562558517 0.054763988813064 0.25237591360013 -4.84802141138278
"Zbtb14" 0.0960223825523193 7.14181188575055 1.93271859384449 0.0548306394983798 0.252580486869586 -4.84902795538446
"Tet1" -0.0571531493632597 6.99015030776155 -1.9323645569181 0.0548746160995113 0.252623071400201 -4.84969137051127
"Fam216a" 0.132150056679216 7.44415269478463 1.93236034631161 0.0548751392972455 0.252623071400201 -4.84969925989102
"Slc39a13" 0.1094571936171 7.26781253144611 1.93161406697851 0.054967936068468 0.252969008284269 -4.85109729711749
"Atpaf1" 0.109935285788665 7.20181472578384 1.93109991146282 0.0550319459203851 0.253182284746401 -4.85206018548521
"Gpn2" 0.0798284731075581 7.08253844448761 1.93093113975586 0.055052970828809 0.253193755840298 -4.85237620029909
"Ankhd1" 0.110997393027585 7.28747855302252 1.93079629261482 0.0550697744019405 0.253193755840298 -4.85262867437838
"Elavl1" 0.142792816641263 7.52583388681865 1.9300987311583 0.0551567677854833 0.253434528186273 -4.85393444754925
"Zfp335os" 0.0773548828898397 7.06068574154027 1.93009277380548 0.0551575112283152 0.253434528186273 -4.85394559723649
"Hcn4" -0.0544823149672675 6.97505467606237 -1.93010760989604 0.0552362212087773 0.253595232797362 -4.8543663363218
"Slc35e4" 0.108047170532091 7.2340798963551 1.92941507799833 0.0552421386985558 0.253595232797362 -4.85521374654464
"Stk25" 0.162635234078484 8.06329103316873 1.92937921899419 0.0552466196407204 0.253595232797362 -4.85528083639147
"Thoc2" 0.131944050917839 7.38719629679084 1.92924600069793 0.0552632692782194 0.253595232797362 -4.85553006861957
"Fars2" 0.0857097310522902 7.07704437478038 1.92908344484199 0.0552835912390806 0.253607281065065 -4.85583416483474
"Tent4a" 0.106051032001021 7.26151458645666 1.92881982017713 0.0553165616931672 0.253610087014574 -4.85632728007462
"Cfl1" 0.168127276868439 8.91229246341683 1.92868629163802 0.0553332678625492 0.253610087014574 -4.85657702323262
"Dnajc3" 0.12461452388241 7.32035023194487 1.92865412688037 0.0553372927286702 0.253610087014574 -4.85663717964014
"Metap2" 0.150602532057804 7.6692034239603 1.92811629221653 0.0554046299433818 0.253837516534081 -4.85764292686224
"Pnma3" 0.0312086097238539 6.93643126716818 1.9280009011572 0.0555563282473324 0.254342124439554 -4.85861614683375
"Zfand5" 0.155449490073635 7.82104132940058 1.92699470101988 0.0555452753360638 0.254342124439554 -4.85973942933189
"Haghl" 0.134804353481116 7.37261902116363 1.9268136027722 0.0555680128128006 0.254342124439554 -4.86007783236664
"Gm43263" -0.0846644167115496 7.03530742540832 -1.92670372500979 0.0556673196191065 0.254634011318677 -4.86075304673371
"Map2k3os" 0.0535073110329932 6.98054430425114 1.92608122655291 0.0556600448091451 0.254634011318677 -4.86144605094005
"Nfyc" 0.146232547383818 7.55885834781883 1.92534533083904 0.0557526480047589 0.254942947848181 -4.8628203420501
"Clp1" 0.0858359117050434 7.12190694780248 1.92476473988037 0.0558257993487734 0.255196022477598 -4.86390424477286
"Nhej1" 0.0398732124956551 6.95389012599824 1.92489541911514 0.0559192901853583 0.255363769308126 -4.86426030091351
"Dhx16" 0.142294680214797 7.54986059632048 1.92404949529016 0.055916027134777 0.255363769308126 -4.86523910064996
"Ndufs7" 0.168025705952587 8.54698853783195 1.92403296822414 0.0559181134635566 0.255363769308126 -4.86526993936964
"Rpl10" 0.182648483323668 8.06555968664933 1.9238302481635 0.0559437095740567 0.255363769308126 -4.86564818469289
"Esrra" -0.113859485020729 7.21271124163409 -1.92364172570349 0.0559675218771494 0.255363769308126 -4.86599990510545
"Mthfsd" 0.0951121932766524 7.14112564409135 1.92362678873892 0.0559694089314649 0.255363769308126 -4.86602777111582
"Tmem87b" 0.116858221578212 7.30134018851463 1.92323225596567 0.0560192713885133 0.25550992306454 -4.86676372598572
"Ambra1" 0.127924446298355 7.40811676165932 1.9229975966769 0.0560489461522216 0.255563934873524 -4.86720138683399
"Ciapin1" 0.131640345138788 7.53413107236693 1.92270586271687 0.0560858569222796 0.255601304588949 -4.86774542567862
"Zfp143" -0.0953819099361497 7.14497975578699 -1.92265090167887 0.0560928129880848 0.255601304588949 -4.86784791067401
"Rapgef5" -0.159416875336881 7.88290764471656 -1.9222423237593 0.0561445467846359 0.255755721541837 -4.86860969147721
"Apoo" 0.137776371251445 7.53954771406134 1.92169423313962 0.0562140084716462 0.255990770704532 -4.86963134542553
"Kmt2b" 0.151649953199802 7.64631271735253 1.92147238905235 0.0562421441520123 0.256037537434082 -4.870044788614
"Nanos3" 0.0240065612507901 6.92544371648449 1.92116267876157 0.0562814433561745 0.256135079306871 -4.87062190842791
"Hnrnpa1" 0.163070454789819 8.56478224532119 1.920847895929 0.0563214098351301 0.256235595030873 -4.87120838904838
"Alg13" -0.0643639613436062 7.01176597768383 -1.9204816480526 0.0563679405680374 0.256365901707567 -4.87189063956828
"Ndufa13" 0.171785803929086 9.02810198328467 1.91985209771377 0.0564479985195715 0.256593300327517 -4.87306308108578
"2500004C02Rik" 0.0483040658234077 6.96508377651295 1.92008750978164 0.0565526342078814 0.256619145754965 -4.87334550532514
"Satb2" 0.0203085503352372 6.92053147218656 1.91966215680118 0.0564721714446651 0.256593300327517 -4.87341674464954
"Ano2" 0.131400674277133 7.49295039046986 1.91951343275748 0.0564911049485149 0.256593300327517 -4.87369364035942
"Fyb" 0.0217213209120368 6.92117452638014 1.91943808633747 0.0565006990535583 0.256593300327517 -4.87383391311959
"Nf2" 0.12377643843465 7.38743403634686 1.91937509683245 0.056508720761828 0.256593300327517 -4.87395117690242
"A430018G15Rik" 0.0504343866600162 6.97859621935583 1.91924440014964 0.0565253680227459 0.256593300327517 -4.87419447529746
"Steap4" 0.0299159251867796 6.92490448418795 1.91977996940348 0.0566828434454148 0.256820053561884 -4.87440329641554
"Uba3" 0.130647836439642 7.39710578029425 1.91887646872452 0.0565722547472132 0.256619145754965 -4.87487931263229
"Mmaa" 0.0979813574944416 7.16025898420694 1.91877821328858 0.0565847812843269 0.256619145754965 -4.87506217591622
"Vps13c" 0.104319826815781 7.18339005331348 1.91838825756857 0.0566345195001166 0.256763460599864 -4.8757878342817
"Ush2a" 0.0610774658817586 7.00259318817853 1.91823167565946 0.0566545015878807 0.256772821712814 -4.87607917362428
"Gabpb2" 0.0880309591986431 7.12956783408262 1.91751960848724 0.0567454461676136 0.256990558231826 -4.87740377180356
"Aurka" -0.0286781926472359 6.93128880965893 -1.9178729648081 0.0568385560451337 0.257037976233137 -4.87748071272284
"Ints11" 0.115322289290931 7.29183541848284 1.91743437296171 0.056756340576633 0.256990558231826 -4.87756229659869
"Tcf3" -0.100115845709456 7.18560090087731 -1.9170628935933 0.0568038418374733 0.257037939775636 -4.87825311138053
"Ndufa6" 0.155154628076071 8.85858738731568 1.91699968228502 0.0568119280202569 0.257037939775636 -4.87837064834116
"Mcoln1" 0.110833390992287 7.25112156885975 1.91693180484557 0.0568206121840216 0.257037939775636 -4.87849685750196
"Mrs2" 0.128929023128809 7.4352981839876 1.91651758148255 0.0568736315971854 0.257115461961913 -4.87926695836512
"Mlst8" 0.124028423706813 7.38548182238729 1.91636622577386 0.0568930150482915 0.257121980024303 -4.87954831057711
"Kcne2" -0.165623634782773 7.70351122826206 -1.915320337444 0.0570271088237238 0.257567182672317 -4.88149190947091
"Uqcrq" 0.172744301934291 9.86545724513461 1.91531752423279 0.0570274698638799 0.257567182672317 -4.8814971359544
"Stk32c" -0.0336623404270059 6.93869052186588 -1.91570794344788 0.0571569442900737 0.257589997204744 -4.881716965434
"Rbbp8" 0.0355609203442826 6.94618513671317 1.9154546861947 0.0571327420453059 0.257589997204744 -4.8818889236363
"Zfp395" 0.0890398270249191 7.13088334774522 1.91497508982475 0.0570714313213522 0.257589997204744 -4.88213326770763
"Ttc8" 0.170005698680011 8.0027624518542 1.9147075679177 0.0571057953455399 0.257589997204744 -4.88263016044987
"Tpd52" 0.167270420372396 8.89971324092268 1.91466397110859 0.0571113971359691 0.257589997204744 -4.88271113045091
"Ifi203" 0.0231884902958122 6.92616687142181 1.91465765609446 0.0571122085956243 0.257589997204744 -4.88272285883919
"Cutc" 0.0891629930791422 7.11475758307129 1.91429876065963 0.0571583414354258 0.257589997204744 -4.88338934661792
"Ppp1r11" 0.154425119121432 7.86238546743951 1.91387537304478 0.0572128043525032 0.257754385154267 -4.88417544561523
"Usp30" 0.118714706818706 7.31494914954131 1.91366220457885 0.0572402419730242 0.25779695402747 -4.8845711699337
"Ncoa7" 0.0838734678953638 7.08590262365835 1.91340384268321 0.0572735113806113 0.257810930733206 -4.88505073428354
"Olfml1" 0.0306544736844163 6.93435652884192 1.91378600956734 0.0573821838942719 0.258111763147775 -4.88516655088069
"Pak3" -0.0999882209705942 7.12957914003784 -1.9132996023442 0.0572869390583196 0.257810930733206 -4.88524420478176
"Bag3" 0.0657774839732367 7.00505672701613 1.91321907068014 0.0572973145199401 0.257810930733206 -4.88539366495514
"Urah" 0.0202673366164376 6.92051271283869 1.91229091481946 0.0574170091560932 0.258187373145896 -4.88711581040719
"Cggbp1" 0.129883288005379 7.53328167594878 1.91210722250469 0.057440722883489 0.258212986086349 -4.88745654697139
"A930027H12Rik" -0.040790648641395 6.95175376805079 -1.91253441520413 0.0575587422948021 0.258500261932563 -4.88756464576712
"Gm3728" -0.0443801612138579 6.94699383075116 -1.91259466673332 0.0576369719296908 0.258689459669402 -4.88789911604297
"Blzf1" 0.103226689392634 7.19893691977857 1.91184480585435 0.0574746137590891 0.258261084721525 -4.88794325724597
"Tmed7" 0.143675686644643 7.46953745768271 1.91174533312323 0.0574874649544111 0.258261084721525 -4.88812773487929
"Tirap" 0.0637656927860784 7.00494936596869 1.91071231417233 0.0576210663957568 0.258689459669402 -4.89004298051811
"Dhx34" 0.0754900888317624 7.05528477870219 1.9102014387091 0.0576872345901666 0.258833988388127 -4.89098979051415
"Cntn4" -0.106902563907902 7.10816701519637 -1.91027059194379 0.0577709482172191 0.258966361870806 -4.89133990339501
"Zfp24" 0.146780555120207 7.55592610723866 1.90976680795861 0.0577435777576327 0.258966361870806 -4.89179510418207
"Napepld" 0.0487531196355752 6.97778612538097 1.9096170652503 0.0577630002679545 0.258966361870806 -4.89207251700127
"Plekhn1" 0.129280402243631 7.36344001012926 1.90930983584505 0.0578028668712435 0.259028419365788 -4.89264162375729
"Gsta2" 0.0517658481140671 6.96422542650071 1.90959013972684 0.0579655467619895 0.259351935887003 -4.89314570156356
"Rpp21" 0.158239707244145 7.88784326992406 1.90897298603753 0.0578466035670999 0.259143380969087 -4.89326549784655
"Ripk2" 0.0558276272019892 6.98781522580875 1.90882906719206 0.0578652984941172 0.259146122724748 -4.89353201539927
"Rpl34" 0.181002126527278 9.60708651753758 1.90867276480206 0.057885607767551 0.259156090258286 -4.89382144369303
"Snrpa" 0.123475382824297 7.40219048951403 1.90820595371096 0.0579462987959095 0.259346785772698 -4.8946857117806
"Pafah1b1" 0.1592962439733 7.79173771603217 1.90750128460747 0.0580380152036728 0.259590941829658 -4.89598997294793
"Plgrkt" 0.115492371493724 7.31610222376343 1.90731492168233 0.0580622916508928 0.259590941829658 -4.89633483188409
"Dancr" -0.0661914994712111 7.0194687903416 -1.90723038338458 0.05807330678291 0.259590941829658 -4.89649125677345
"Cdkn2aipnl" 0.112736619735957 7.27790767414153 1.90707999501146 0.0580929063453111 0.259597580553369 -4.89676951046901
"Pou3f1" -0.0248301593279204 6.9248157360816 -1.90660022802983 0.0582435691001512 0.260154877262017 -4.89810534609064
"Tob1" -0.149821415497901 7.93542192726488 -1.90584609667013 0.0582539251366836 0.260154877262017 -4.89905171582112
"Eif3d" 0.143303150906784 7.63242606276044 1.90468015557808 0.0584064191566445 0.260754639543263 -4.90120692505861
"Pa2g4" 0.129124010514649 7.36148890566336 1.90447525072121 0.0584332532777479 0.260793196114421 -4.90158555508643
"Rhov" -0.0243997196008106 6.92458122064407 -1.90382527761245 0.0585866119858502 0.261314888381332 -4.90312960654527
"Gga3" 0.141371870214726 7.464733691147 1.90347338836327 0.0585646048095768 0.261298054646963 -4.90343626664643
"Aldh1a1" 0.141084720904532 7.1775677927439 1.90396856905289 0.058707439035183 0.261528227793972 -4.90356685010378
"Bhlhe40" 0.102313333897016 7.1534858370448 1.90305967770518 0.0586189174094449 0.261330131595025 -4.90420022968484
"Casq1" 0.0901490107849702 7.08589218662452 1.90300194419391 0.0586265001101113 0.261330131595025 -4.90430682839766
"Hck" 0.0217974073294389 6.9212091588184 1.90239124185979 0.058706759862996 0.261528227793972 -4.90543423435909
"Eomes" -0.0254423182556608 6.92514925715257 -1.90253015834321 0.0588091750043615 0.26169533729466 -4.90578208841699
"Rhod" 0.048942448655259 6.97591120497775 1.90215313595908 0.0587380771454213 0.261583400736803 -4.90587370298882
"Tonsl" 0.0335982517820604 6.94262987538187 1.90190429866877 0.0589015189657094 0.26169533729466 -4.90698570200181
"Pcbd2" 0.107039901216009 7.24308453399875 1.90143558621176 0.0588325386940191 0.26169533729466 -4.90719775478352
"Fbxo11" 0.139135043556758 7.52314887451665 1.90119036678698 0.0588648496500394 0.26169533729466 -4.90765013359663
"Gm15892" -0.039345909814636 6.94231299879379 -1.90165400598055 0.0590328980880437 0.261757568842746 -4.90793676161337
"Stx4a" 0.116099937818644 7.25825160734155 1.90091340487314 0.0589013609684765 0.26169533729466 -4.90816100332323
"Ankrd24" 0.116436301741098 7.26893695992732 1.9008416808945 0.0589108192825439 0.26169533729466 -4.90829329004107
"B930095G15Rik" -0.0637714415974287 7.00539779232347 -1.900823461076 0.0589132221510485 0.26169533729466 -4.90832689365979
"Siah2" 0.0739107176279728 7.05988955460387 1.90076216499829 0.0589213066107476 0.26169533729466 -4.90843994246179
"Sec14l2" 0.129292444025992 7.39456287553732 1.90071476157176 0.0589275593782618 0.26169533729466 -4.9085273665457
"Phospho2" 0.106923271468277 7.18233244349503 1.9004650201047 0.0589605107965127 0.261710862456312 -4.90898791933145
"Spon1" 0.148989471788582 7.45594850002013 1.90041146471929 0.058967579015521 0.261710862456312 -4.90908667422533
"Farp1" 0.103639424693463 7.17321307185957 1.9002490544499 0.0589890181968587 0.261724959683957 -4.90938613867078
"Ube4a" 0.136503555191596 7.49171210201335 1.89996619877884 0.0590263725083649 0.261757568842746 -4.90990763086082
"Ccl4" 0.0193479071424466 6.9200942139057 1.89898035624862 0.0591567190239846 0.262225468707926 -4.9117246153115
"D5Ertd579e" 0.13816067565068 7.67841347742044 1.89879900576181 0.059180723106905 0.262240484835082 -4.91205875974216
"Rcbtb1" 0.102040742650074 7.19174094339719 1.89867830268292 0.0591967042384684 0.262240484835082 -4.91228114227711
"Ramp1" -0.0581270502602369 6.97721408818058 -1.89839669166031 0.0593796491301939 0.262636167077518 -4.91351741513895
"Pi4ka" 0.14970262911463 7.75998246321131 1.89745465704088 0.0593589193419255 0.262636167077518 -4.91453481224679
"Araf" -0.176311760445779 8.17715825481343 -1.89741850080538 0.0593637181192699 0.262636167077518 -4.91460138237846
"Nipsnap3b" 0.0829922966373677 7.10057427107043 1.89741776194747 0.0593638161863646 0.262636167077518 -4.91460274273605
"Zfp580" 0.109969299411187 7.24736675106172 1.89721010072964 0.059391384006936 0.262636167077518 -4.91498506064705
"Lrrc8a" 0.105881399370855 7.26887380923459 1.89709395703328 0.0594068071967201 0.262636167077518 -4.91519887127929
"Amd2" 0.0724156058863399 7.04478170083282 1.89703747865682 0.0594143083989473 0.262636167077518 -4.915302838607
"Ppic" 0.028723720134862 6.93166163767344 1.89721196807611 0.0595370929024816 0.262923959156934 -4.91569734027696
"Plekha2" 0.120784332221158 7.3962587031331 1.89665569581651 0.0594650358534207 0.262779349002582 -4.91600555955352
"Plekhm1" 0.0880162429701172 7.15456128533096 1.89602938175704 0.0595483326261171 0.262923959156934 -4.91715807777675
"Gusb" 0.0704686983212964 7.0128963174938 1.89599581480232 0.0595527996248279 0.262923959156934 -4.91721983602985
"2810468N07Rik" -0.0438217841055655 6.95433298311642 -1.89608587995592 0.0597384065389968 0.263551240950067 -4.91801824533522
"Pidd1" 0.0317250408586373 6.94281119487719 1.89552635816278 0.0596559456156482 0.26329823117273 -4.91828168730122
"Dnajc28" -0.0904490439222262 7.10124808493452 -1.89451567798172 0.05975005106739 0.263551240950067 -4.91994202567529
"Erp29" 0.141695868856827 7.61568212820736 1.89426565030751 0.0597834250635277 0.263571027563768 -4.92040166179526
"Mthfsl" 0.154523715924561 7.63072932691185 1.89414755330853 0.0597991942138382 0.263571027563768 -4.92061874408668
"Ccnt2" 0.136550592249863 7.37801077978996 1.89406879940444 0.059809711927805 0.263571027563768 -4.92076349987917
"Eci2" 0.107953337204053 7.19711107937594 1.89359817565517 0.0598725967577619 0.26370097316641 -4.92162842238146
"Limch1" 0.119543098935015 7.28301301396842 1.89350629337964 0.0598848805327835 0.26370097316641 -4.92179726152534
"Ccz1" 0.126545699297379 7.36955693817141 1.89343508779171 0.0598944014832645 0.26370097316641 -4.92192810061401
"4632404H12Rik" 0.0883824011413594 7.1348597345109 1.89292851934289 0.0599621716562918 0.263918268429459 -4.92285877533465
"C920021L13Rik" -0.0493937132825873 6.96884963411045 -1.89275740534433 0.0600963506908968 0.264346470764654 -4.92370955901318
"Rims3" -0.0947120935358605 7.15457651897596 -1.89226097138701 0.0600515760353876 0.264230622094915 -4.92408483856392
"Gm2115" -0.0276966445790005 6.93237935772007 -1.89232436823647 0.0601318343278462 0.264421392375687 -4.92439570164419
"Nipbl" 0.142571144199653 7.66462276777667 1.89052701113844 0.060284325362622 0.26501063397906 -4.92726760493055
"Mlh3" 0.0755383294410875 7.05019053503989 1.88962236486573 0.0604060549694762 0.265464328048931 -4.92892701338944
"Gpr179" -0.187546849302919 7.47763229059518 -1.89003695671344 0.0605595957951566 0.265946858808208 -4.92916417786279
"Gm48653" 0.0554584927607643 7.00404161533053 1.88855375601319 0.0605501120456175 0.265946858808208 -4.93088619823134
"Slc46a3" 0.0996339398009697 7.14930089517879 1.88839508554029 0.0605715265612999 0.265946858808208 -4.93117701349804
"Borcs6" 0.123051659707904 7.36175397512467 1.88789353221462 0.0606392589237104 0.266107312267894 -4.93209611876512
"Fdx2" 0.115908329835959 7.3620884819126 1.88780179355375 0.0606516546320908 0.266107312267894 -4.93226420609378
"Spout1" 0.117560212338825 7.31379720823169 1.88771209248005 0.0606637770692353 0.266107312267894 -4.93242855248349
"Rbm42" 0.138578656251503 7.61759462151679 1.88750145968192 0.0606922504934109 0.26615074719127 -4.93281443520205
"Slc7a1" 0.0740027519101858 7.05320178645393 1.88719916528594 0.0607331342798334 0.26624856144518 -4.93336817116568
"Alyref2" 0.0394289609299043 6.952595054947 1.8874413431658 0.060846716865147 0.266413988415745 -4.93361529312229
"Wdr48" 0.14274913009021 7.54275870198016 1.88697224027859 0.0607638398551735 0.266301709163453 -4.93378379121095
"Slc39a7" 0.147606056825405 7.7099270492332 1.88680295055019 0.0607867551573136 0.266320693414693 -4.93409381921646
"Atp2a1" 0.188187934609091 7.57429156975571 1.88729271916345 0.060913296678229 0.266506168425046 -4.93410592855154
"Scaf1" 0.119653889028221 7.33032651805689 1.88661847688184 0.0608117339990448 0.266348704138237 -4.9344316238348
"Pgbd5" 0.104973186924532 7.2235898217508 1.88623401829658 0.0608638195571244 0.266413988415745 -4.93513553497904
"Mex3c" 0.103223787234201 7.19576851010839 1.88580436871489 0.0609220715763346 0.266506168425046 -4.9359220239131
"Sars2" 0.0836729498725313 7.11035131983696 1.88556445511612 0.0609546193918708 0.266567180501953 -4.93636111943463
"Kirrel" 0.0851010853802095 7.10448456280339 1.88541229103582 0.0609752702184362 0.266576143227703 -4.93663958589948
"Dipk1a" -0.0596627070961575 7.00061292299304 -1.8850714266043 0.0610215515705787 0.266697119718806 -4.93726330332505
"Pcbp1" 0.158363871095036 8.59778262145541 1.88472418954006 0.0610687283402464 0.266744322111411 -4.93789857004078
"Kctd12b" 0.0230665622181845 6.92646924285196 1.88471793856448 0.0610695778973929 0.266744322111411 -4.93791000510726
"Kcng2" -0.0381616555305092 6.93207910297818 -1.88520952124248 0.0613518561488073 0.267488120008688 -4.93864017349535
"Pde8b" -0.140580892434216 7.606925087066 -1.88429150999942 0.0611275562291416 0.266916212163263 -4.93868999553899
"Serbp1" 0.153574586112874 8.46990360625858 1.88382134608607 0.0611915342069754 0.267114187243425 -4.93954978672714
"Zxdc" 0.102383026755013 7.19010547622508 1.8833821089348 0.061251354309677 0.267293897263088 -4.94035283569848
"Kcna6" -0.0878474514164635 7.0688040384215 -1.88289144509331 0.0613182359937125 0.267488120008688 -4.9412496943198
"Armc9" 0.103430445870877 7.18126410170608 1.88273710856285 0.0613392859870376 0.267488120008688 -4.94153175151613
"Uba5" 0.118527366325309 7.29207604569739 1.8814969380709 0.06150865223852 0.268090174948367 -4.94379741422085
"Ccnyl1" 0.0734088751792848 7.0628140614264 1.88105120991486 0.0615696192460146 0.268274312379032 -4.94461136277818
"Tbr1" 0.0271330748251964 6.92363780747164 1.88111448744117 0.0617629878446116 0.268871621750039 -4.94542541255229
"Spata1" -0.111458396527252 7.25531142446219 -1.88001694876853 0.0617112805478471 0.268809836331671 -4.94649932320304
"Tnfrsf23" 0.0186507217986373 6.9197768743699 1.87970611513629 0.0617539081215051 0.268871621750039 -4.94706652993279
"Cdt1" 0.0527026541530523 6.98213662794148 1.87934936496894 0.061802862951515 0.268963507123644 -4.94771741369013
"Fmr1" 0.133197510692189 7.45694472557682 1.87865315191852 0.061898493651866 0.269297909084667 -4.9489872989044
"Hax1" 0.130263259562437 7.51531734946977 1.87837303094587 0.0619370054360413 0.269313623163698 -4.94949810899761
"Bag2" 0.0577391110484959 6.9935909197747 1.87835350749251 0.0619396903180203 0.269313623163698 -4.94953370794767
"Atg2b" 0.101497388557905 7.22238614576361 1.87753682444818 0.0620520882955282 0.26968536361608 -4.95102252440569
"Mrpl4" 0.127474735277967 7.46023739062653 1.8774588842524 0.0620628238926686 0.26968536361608 -4.95116457716376
"Xrcc6" 0.113545921779434 7.27914767206576 1.87689668109025 0.0621403084941766 0.26994021249774 -4.95218907321561
"Plet1" -0.0299743124070197 6.93294141883244 -1.87704939291317 0.0622978167279734 0.270245876130733 -4.95271956931749
"Snx5" 0.128362223731413 7.55326315356292 1.87625862448747 0.0622283452082605 0.270224557575165 -4.95335143876354
"Nr2e1" 0.0482643344101819 6.97639252638338 1.87614903305369 0.0622434766977614 0.270224557575165 -4.95355104631186
"Slc20a2" 0.1106838301419 7.24357421221713 1.87600700808902 0.0622630909100549 0.270227848525741 -4.95380971094179
"Gskip" 0.102361990454878 7.2243203045011 1.87558748567946 0.0623210587317857 0.270245876130733 -4.95457366112052
"G2e3" -0.0621501860544239 7.0065225246301 -1.87556753217535 0.0623238169431354 0.270245876130733 -4.9546099923537
"Grasp" 0.0252542300064057 6.931065686165 1.87497751857828 0.0624054216897452 0.270517876054368 -4.95568411801427
"Bud23" 0.114537361887883 7.26927111077787 1.87450434969722 0.0624709300229016 0.270719957108619 -4.95654529195706
"Snrnp40" 0.105570303562544 7.25241124876932 1.87413895666253 0.0625215564552265 0.270857444244211 -4.95721016938064
"Clk2" 0.129647037036999 7.43346537981757 1.87294357693583 0.0626874194381903 0.271380237727574 -4.95938443869391
"Slc35a1" 0.0912502793961466 7.13733590435047 1.87279599655189 0.0627079221355009 0.271380237727574 -4.95965277931344
"AW554918" 0.0638196038757227 7.02261426553399 1.87257661160875 0.0627384106587876 0.271380237727574 -4.96005164225945
"Mfsd5" 0.088588949781557 7.11714976978891 1.87257644854676 0.0627384333245515 0.271380237727574 -4.96005193870514
