"logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"C1galt1c1" -0.04927599 8.440583 -1.189994 0.2356346 0.6191565 -5.765081
"Prkar1b" -0.04164104 8.411741 -1.189597 0.23579 0.6194513 -5.76554
"Zfp119a" -0.02016683 8.32151 -1.189357 0.2358845 0.6195773 -5.765819
"Arhgef12" -0.06258535 8.623244 -1.188946 0.2360455 0.6195773 -5.766294
"Sema4c" -0.02103436 8.321783 -1.188636 0.2361675 0.6195773 -5.766653
"Samd4" 0.02830788 8.349301 1.18853 0.236209 0.6195773 -5.766776
"Psmb1" -0.09000446 9.049944 -1.188514 0.2362153 0.6195773 -5.766794
"Cep104" -0.03874831 8.407986 -1.188505 0.2362188 0.6195773 -5.766804
"Map3k14" -0.02833468 8.353037 -1.188487 0.236226 0.6195773 -5.766826
"Ccna2" -0.02969018 8.359011 -1.188356 0.2362771 0.6195773 -5.766976
"Tac2" 0.02484787 8.332982 1.188311 0.2362949 0.6195773 -5.767029
"Mtx1" -0.04392472 8.416594 -1.188284 0.2363056 0.6195773 -5.76706
"Mfsd10" -0.02754698 8.349001 -1.188264 0.2363136 0.6195773 -5.767084
"Mospd2" 0.03032171 8.345889 1.188122 0.2363694 0.6195902 -5.767248
"Gpbp1" -0.07059592 8.61443 -1.188031 0.2364049 0.6195902 -5.767353
"Fgd4" -0.05158229 8.478025 -1.18739 0.236657 0.6198278 -5.768094
"Chdh" 0.01313171 8.301322 1.187319 0.236685 0.6198278 -5.768176
"L3hypdh" -0.02589783 8.337113 -1.187281 0.2366997 0.6198278 -5.768219
"Poc5" -0.0424181 8.416945 -1.187131 0.2367586 0.6198278 -5.768393
"Dcaf7" -0.07407679 8.649988 -1.187012 0.2368054 0.6198278 -5.76853
"Ddit4" -0.07047703 8.654757 -1.18699 0.2368142 0.6198278 -5.768556
"Nes" 0.03043849 8.34413 1.186964 0.2368245 0.6198278 -5.768586
"Mrps5" -0.04300233 8.439507 -1.186726 0.2369182 0.6198278 -5.768861
"Ppp1r11" -0.07187358 8.696829 -1.186598 0.2369687 0.6198278 -5.769009
"Armcx5" -0.02062921 8.323804 -1.186555 0.2369853 0.6198278 -5.769058
"Osr1" -0.03353442 8.354576 -1.186506 0.2370047 0.6198278 -5.769115
"Ndfip2" -0.04985374 8.471297 -1.186396 0.2370479 0.6198278 -5.769242
"Map1b" -0.1289521 9.374333 -1.186371 0.2370578 0.6198278 -5.769271
"Snx11" -0.034907 8.389883 -1.185964 0.2372182 0.6198894 -5.769741
"Itpka" 0.01298031 8.301235 1.185947 0.2372249 0.6198894 -5.769761
"Crebzf" -0.05380794 8.492168 -1.185759 0.2372989 0.6198894 -5.769977
"Bpifa2" 0.01307439 8.301289 1.185722 0.2373137 0.6198894 -5.770021
"Cemip" -0.01086788 8.302136 -1.185683 0.2373289 0.6198894 -5.770066
"Snx18" -0.04946058 8.453321 -1.185652 0.237341 0.6198894 -5.770101
"C130071C03Rik" -0.03311797 8.350279 -1.185526 0.2373908 0.6199067 -5.770247
"Scn4a" -0.01652417 8.312783 -1.185267 0.2374929 0.6200603 -5.770546
"Slc37a2" 0.03948629 8.393816 1.185132 0.2375461 0.6200863 -5.770701
"Hmgxb4" -0.03235673 8.362758 -1.18488 0.2376455 0.6202326 -5.770992
"2010320M18Rik" -0.04627888 8.451101 -1.184677 0.2377255 0.6202361 -5.771226
"Ulk2" 0.03957736 8.399261 1.184645 0.2377383 0.6202361 -5.771263
"1700023F06Rik" -0.01832788 8.316937 -1.184547 0.2377766 0.6202361 -5.771375
"Psma6" -0.07384729 8.773489 -1.184255 0.237892 0.6204118 -5.771712
"Mccc2" 0.03422195 8.368137 1.184157 0.2379306 0.6204118 -5.771825
"Chd3" -0.06028196 8.532571 -1.183735 0.2380974 0.6206098 -5.772312
"Pef1" -0.0551135 8.519297 -1.183636 0.2381366 0.6206098 -5.772427
"Tpt1" -0.1280959 10.60405 -1.183604 0.2381491 0.6206098 -5.772463
"Slc36a1" -0.02890645 8.352722 -1.183487 0.2381955 0.6206098 -5.772598
"Camk2b" -0.05498442 8.495782 -1.183382 0.2382368 0.6206098 -5.772719
"Trpc4" -0.007563594 8.297117 -1.183307 0.2382664 0.6206098 -5.772805
"Cldnd1" 0.04633772 8.451663 1.182879 0.2384358 0.6208265 -5.773298
"Lsg1" -0.03337776 8.377087 -1.182819 0.2384594 0.6208265 -5.773367
"Fkbp11" -0.01620688 8.31081 -1.182768 0.2384795 0.6208265 -5.773426
"Rnf182" 0.01294944 8.301218 1.182118 0.2387364 0.6212051 -5.774174
"Nol12" -0.04589296 8.44876 -1.182077 0.2387528 0.6212051 -5.774221
"Strada" -0.03111982 8.359309 -1.182072 0.238755 0.6212051 -5.774228
"Vax2" -0.04180582 8.38194 -1.181653 0.2389208 0.6214368 -5.77471
"Ifit2" 0.01712363 8.312076 1.181543 0.2389643 0.6214368 -5.774836
"Ddr1" -0.06254004 8.558414 -1.181467 0.2389944 0.6214368 -5.774923
"B630019K06Rik" 0.02263879 8.332932 1.181408 0.2390175 0.6214368 -5.77499
"Chrna1os" -0.01103662 8.30215 -1.180963 0.2391941 0.621726 -5.775503
"Fam13b" -0.02104927 8.325827 -1.180909 0.2392155 0.621726 -5.775565
"Shpk" -0.02244241 8.328151 -1.180651 0.2393177 0.6218623 -5.775861
"Usp22" -0.05936497 8.550863 -1.180557 0.2393547 0.6218623 -5.775969
"Mpdz" -0.06041219 8.531256 -1.180054 0.2395545 0.6222686 -5.776548
"Cd59b" -0.01205734 8.303402 -1.179933 0.2396023 0.6222799 -5.776686
"Ehmt2" -0.06760662 8.624839 -1.179736 0.2396803 0.6223426 -5.776912
"Mob1a" -0.05664148 8.501244 -1.179653 0.2397133 0.6223426 -5.777007
"Lztfl1" -0.05584588 8.480336 -1.178974 0.2399832 0.6229305 -5.777788
"Socs4" -0.03339857 8.37474 -1.178686 0.2400973 0.6230178 -5.778118
"N4bp1" -0.03758105 8.396427 -1.17867 0.2401038 0.6230178 -5.778136
"Nlrc5" 0.02258419 8.321598 1.178416 0.2402048 0.6230266 -5.778428
"Slc12a7" -0.04178227 8.393947 -1.178357 0.2402282 0.6230266 -5.778495
"Gabra4" -0.01812206 8.317567 -1.178333 0.2402376 0.6230266 -5.778523
"Spout1" -0.03857264 8.40227 -1.177816 0.2404434 0.6234182 -5.779116
"Scamp1" -0.07633905 8.766124 -1.177735 0.2404756 0.6234182 -5.779209
"Lgr4" 0.04635548 8.439351 1.177387 0.2406141 0.6236644 -5.779608
"Gimap6" 0.03312805 8.358188 1.177262 0.2406636 0.6236799 -5.779751
"Pfdn4" -0.04358213 8.44196 -1.176966 0.2407814 0.6238723 -5.78009
"Gm16845" -0.01481353 8.309667 -1.176187 0.2410918 0.6244663 -5.780983
"Srp54a" -0.05167248 8.481001 -1.176172 0.2410978 0.6244663 -5.781
"Asb14" 0.01290124 8.301191 1.175759 0.2412624 0.6247797 -5.781473
"Fbxo25" -0.0420728 8.421765 -1.175564 0.2413402 0.6248683 -5.781696
"Cnksr2" 0.01452603 8.30732 1.175132 0.2415122 0.6252009 -5.78219
"Nudt22" -0.03586301 8.39378 -1.174868 0.2416176 0.6252622 -5.782492
"Ndp" 0.02557108 8.329291 1.174854 0.2416232 0.6252622 -5.782508
"Sptan1" -0.09081437 9.118005 -1.174633 0.2417115 0.6253778 -5.782761
"Crk" -0.06728602 8.598136 -1.174469 0.241777 0.6254342 -5.782948
"Taf13" -0.03107272 8.368962 -1.17419 0.2418885 0.6255013 -5.783268
"Snx32" -0.04501422 8.442364 -1.174186 0.2418902 0.6255013 -5.783273
"Gadd45a" -0.05132198 8.447517 -1.173673 0.2420951 0.625826 -5.783859
"Arid1b" -0.04654254 8.434833 -1.173642 0.2421073 0.625826 -5.783894
"Zfat" -0.02012141 8.322217 -1.173488 0.2421689 0.625826 -5.78407
"Il1rap" 0.02059124 8.32424 1.173189 0.2422884 0.625826 -5.784411
"Tgfb3" -0.05991337 8.46639 -1.173095 0.2423263 0.625826 -5.784519
"Ptpn6" 0.0229451 8.327959 1.173059 0.2423407 0.625826 -5.78456
"Ppia" -0.1278566 10.55194 -1.173014 0.2423586 0.625826 -5.784612
"Tapbpl" 0.02185552 8.323513 1.172997 0.2423651 0.625826 -5.78463
"Sept5" 0.01211089 8.300741 1.172757 0.2424613 0.6259616 -5.784905
"Wdr36" -0.02713467 8.338113 -1.172438 0.242589 0.6261785 -5.785269
"Apobec1" 0.02163903 8.327216 1.172158 0.242701 0.6263548 -5.785589
"Clns1a" -0.05894887 8.512733 -1.171909 0.2428008 0.6264994 -5.785873
"Mtg2" 0.04148282 8.415607 1.171779 0.2428529 0.6265211 -5.786021
"Nemf" -0.04591119 8.438829 -1.171613 0.2429192 0.6265793 -5.78621
"Ttc7" -0.02963282 8.35871 -1.171383 0.2430115 0.6266703 -5.786473
"Srrm3" -0.05158801 8.457216 -1.171307 0.2430419 0.6266703 -5.786559
"Mief2" -0.03918319 8.397909 -1.171089 0.2431292 0.6267826 -5.786808
"Mpz" -0.0523575 8.376817 -1.170731 0.2434345 0.6269703 -5.787101
"1700007K13Rik" -0.01522373 8.309208 -1.170629 0.2433139 0.6269703 -5.787333
"Ntn1" -0.05509056 8.467999 -1.170495 0.2433676 0.6269703 -5.787486
"Degs1" -0.09435705 8.922084 -1.170467 0.2433788 0.6269703 -5.787517
"Lrfn4" -0.02577759 8.334835 -1.170367 0.2434189 0.6269703 -5.787631
"Cyp2f2" -0.07842589 8.519596 -1.170294 0.2434764 0.6269703 -5.787694
"Cpsf3" -0.05031831 8.467091 -1.170144 0.2435083 0.6269703 -5.787885
"Mdh2" -0.1064953 9.366919 -1.170007 0.2435631 0.6269989 -5.788041
"Cd83" -0.02478897 8.328239 -1.169444 0.2437893 0.6274684 -5.788682
"Asah1" -0.06126988 8.555263 -1.169306 0.2438447 0.6274983 -5.788839
"Rap2c" -0.03123161 8.353372 -1.169187 0.2438924 0.6275086 -5.788975
"Ank2" -0.07430312 8.690954 -1.168779 0.2440566 0.6277475 -5.78944
"Dnph1" 0.01603292 8.312824 1.168738 0.2440729 0.6277475 -5.789486
"Yae1d1" -0.04012364 8.408596 -1.168419 0.2442013 0.627791 -5.789849
"Slc7a2" 0.02977202 8.347862 1.168376 0.2442185 0.627791 -5.789898
"Arrb2" -0.03850212 8.398244 -1.168354 0.2442276 0.627791 -5.789923
"Rnaseh2b" -0.02656007 8.345352 -1.16826 0.2442651 0.627791 -5.79003
"Mal" -0.05663772 8.429333 -1.168099 0.2443299 0.6278451 -5.790213
"Syt9" -0.03588684 8.390887 -1.167579 0.2445392 0.6282703 -5.790804
"Gsk3a" -0.06464396 8.627939 -1.167311 0.2446471 0.6283517 -5.791109
"Ampd3" -0.02136205 8.324674 -1.167267 0.2446646 0.6283517 -5.791159
"Sh3bgrl3" -0.07156928 8.625044 -1.167174 0.2447025 0.6283517 -5.791265
"Washc3" -0.04643164 8.43737 -1.165808 0.2452526 0.6294999 -5.792816
"Pdss1" -0.02107972 8.326552 -1.16577 0.2452682 0.6294999 -5.79286
"Acpp" 0.01632787 8.303139 1.165737 0.2452814 0.6294999 -5.792897
"Sntg2" -0.0410506 8.401477 -1.165487 0.2453823 0.6296462 -5.793181
"Zup1" -0.02396956 8.335207 -1.165334 0.245444 0.6296743 -5.793354
"D730003I15Rik" -0.02546893 8.343676 -1.165242 0.2454812 0.6296743 -5.793459
"Xpo4" -0.02787881 8.348204 -1.164543 0.2457633 0.6302521 -5.794251
"Stx8" -0.04430873 8.42992 -1.164466 0.2457943 0.6302521 -5.794338
"Eaf2" 0.01161413 8.300459 1.163752 0.2460831 0.6308588 -5.795148
"Coq6" -0.03556689 8.390841 -1.163663 0.246119 0.6308588 -5.795249
"Mettl7a1" 0.05060635 8.463659 1.163441 0.2462089 0.6309764 -5.795501
"Tshz2" -0.02669347 8.345937 -1.163161 0.246322 0.6311534 -5.795818
"Optc" -0.03318316 8.326808 -1.162479 0.2467619 0.6316415 -5.796471
"Phc3" -0.04028333 8.40633 -1.162566 0.2465629 0.6316109 -5.796492
"U2af1l4" -0.05001721 8.48182 -1.162502 0.2465887 0.6316109 -5.796564
"Mrpl11" -0.06776912 8.666829 -1.162385 0.246636 0.6316191 -5.796696
"Lbr" 0.03711657 8.39058 1.162148 0.2467322 0.6316415 -5.796965
"Mxra7" -0.06119308 8.562027 -1.162037 0.246777 0.6316415 -5.79709
"Repin1" -0.03278247 8.377449 -1.161917 0.2468259 0.631654 -5.797227
"Nelfe" -0.03773392 8.384749 -1.161626 0.2469436 0.6318423 -5.797555
"Erap1" 0.03883369 8.395847 1.161342 0.2470588 0.6320243 -5.797877
"Pygo2" -0.04416006 8.436137 -1.160965 0.2472117 0.6322266 -5.798303
"Cers2" -0.06959041 8.640657 -1.160907 0.2472352 0.6322266 -5.798368
"Dhx15" -0.05772569 8.554025 -1.160821 0.2472703 0.6322266 -5.798466
"Ranbp3" -0.06410105 8.599406 -1.16045 0.2474206 0.6324335 -5.798885
"Adal" -0.04238349 8.41608 -1.160369 0.2474534 0.6324335 -5.798976
"Hnrnpab" -0.08251623 8.88151 -1.160259 0.2474981 0.6324335 -5.799101
"Lrrc41" -0.04435498 8.434536 -1.160186 0.2475277 0.6324335 -5.799183
"Rprd1a" 0.04505537 8.445807 1.159753 0.2477037 0.6327704 -5.799672
"Pkp3" -0.01219114 8.304612 -1.159304 0.2478862 0.6331236 -5.80018
"Rpl7a" -0.1068912 9.42575 -1.158474 0.2482234 0.6338719 -5.801115
"Cd300lg" -0.03212365 8.352932 -1.158346 0.2482754 0.6338919 -5.80126
"Oat" 0.08478687 8.915542 1.158192 0.2483383 0.6339395 -5.801434
"Hnmt" -0.02775852 8.344311 -1.157932 0.248444 0.6339456 -5.801727
"Pop4" -0.04300684 8.442658 -1.157928 0.2484456 0.6339456 -5.801731
"Hnrnpa2b1" -0.1143429 9.732168 -1.15786 0.2484734 0.6339456 -5.801809
"Col2a1" -0.03436538 8.352098 -1.157557 0.2485969 0.6341478 -5.802151
"Apba2" -0.01511617 8.305598 -1.157421 0.2486522 0.6341758 -5.802303
"Lrig1" -0.03923885 8.404411 -1.1572 0.248742 0.634187 -5.802552
"Prr12" -0.03865267 8.409671 -1.157193 0.248745 0.634187 -5.80256
"Gm2415" 0.01397978 8.306831 1.15703 0.2488116 0.6342438 -5.802744
"Fam76a" 0.04882284 8.450993 1.156465 0.2490419 0.6346267 -5.803381
"Gnao1" 0.07905797 8.881743 1.156444 0.2490504 0.6346267 -5.803404
"Psme3" -0.05028443 8.494779 -1.156221 0.2491411 0.6347451 -5.803655
"Tceal6" -0.02196259 8.329463 -1.156078 0.2491995 0.634781 -5.803816
"Rpsa" -0.1161253 10.11353 -1.155798 0.2493137 0.6349592 -5.804131
"Gadd45gip1" -0.06151686 8.602424 -1.155375 0.2494864 0.635171 -5.804607
"Hpcal4" -0.02661758 8.34191 -1.155193 0.2495607 0.635171 -5.804812
"Tpmt" -0.02084758 8.328338 -1.155162 0.2495734 0.635171 -5.804847
"Gm15510" -0.01219082 8.304619 -1.155103 0.2495975 0.635171 -5.804914
"Cyfip2" -0.06631104 8.594613 -1.155009 0.249636 0.635171 -5.805019
"Kcnip3" -0.02747621 8.344357 -1.154943 0.2496629 0.635171 -5.805094
"Zswim4" -0.02507452 8.345047 -1.154716 0.2497554 0.6352936 -5.805348
"Tes" 0.05773804 8.531403 1.154336 0.2499108 0.6355762 -5.805776
"Hypk" -0.08188669 8.804419 -1.153948 0.2500694 0.6357712 -5.806212
"Pdik1l" -0.02812521 8.337103 -1.153931 0.2500762 0.6357712 -5.806231
"Zfp277" -0.02744932 8.351669 -1.153171 0.2503874 0.6364494 -5.807085
"Sgta" -0.07315768 8.739361 -1.152796 0.2505409 0.6366398 -5.807506
"Rnf167" -0.06795892 8.653096 -1.152771 0.2505512 0.6366398 -5.807534
"Armh4" -0.0225082 8.327944 -1.152333 0.2507303 0.6366853 -5.808025
"Vma21" -0.05595618 8.5346 -1.152311 0.2507396 0.6366853 -5.808051
"Gpr89" -0.04343562 8.411156 -1.152148 0.2508064 0.6366853 -5.808234
"Spata33" 0.02808425 8.353283 1.152134 0.2508118 0.6366853 -5.808249
"Emd" 0.04640269 8.432478 1.152008 0.2508638 0.6366853 -5.808391
"Ifi209" 0.01105032 8.300138 1.151985 0.2508732 0.6366853 -5.808417
"Hipk1" -0.06101774 8.591446 -1.151968 0.25088 0.6366853 -5.808435
"Fam104a" -0.06018264 8.590318 -1.151761 0.2509647 0.6367874 -5.808667
"Mad1l1" -0.02593784 8.349178 -1.151303 0.2511527 0.6370887 -5.809181
"Tafa4" 0.0110247 8.300123 1.151255 0.2511724 0.6370887 -5.809235
"Pls1" 0.01774267 8.316138 1.151119 0.2512281 0.6371096 -5.809387
"Tm4sf1" 0.06458477 8.508318 1.150984 0.2512835 0.6371096 -5.809539
"Rwdd2a" 0.01101067 8.300115 1.15091 0.251314 0.6371096 -5.809622
"Prickle3" -0.01339715 8.308331 -1.150655 0.2514187 0.63715 -5.809908
"Phrf1" -0.04420622 8.436855 -1.150651 0.2514202 0.63715 -5.809912
"Nmrk2" 0.01102403 8.300123 1.150467 0.2514958 0.63715 -5.810119
"Slc7a11" 0.03102289 8.317051 1.150312 0.2517725 0.6373701 -5.810131
"Eml5" -0.05888512 8.507228 -1.150436 0.2515086 0.63715 -5.810153
"Prkch" -0.02329125 8.334103 -1.15033 0.2515522 0.63715 -5.810272
"Siae" -0.02196506 8.32963 -1.150026 0.2516769 0.6372525 -5.810612
"Armt1" -0.02872084 8.356262 -1.150014 0.2516816 0.6372525 -5.810625
"Ccdc30" -0.01667068 8.313911 -1.149595 0.251854 0.6374638 -5.811095
"Pld5" 0.02315328 8.334389 1.149119 0.2520495 0.6378403 -5.811628
"Ccne2" 0.01113513 8.300186 1.148966 0.2521127 0.6378403 -5.8118
"Mki67" 0.01093053 8.30007 1.148893 0.2521427 0.6378403 -5.811881
"Lhx4" 0.03066333 8.354192 1.1488 0.2521808 0.6378403 -5.811985
"Cyb5a" -0.08606151 8.898337 -1.148478 0.2523135 0.6380258 -5.812345
"Bach1" 0.02911156 8.354103 1.148372 0.252357 0.6380258 -5.812464
"Upf3a" -0.04757368 8.485386 -1.147961 0.2525261 0.6380258 -5.812923
"Cpne1" -0.03957682 8.405553 -1.147947 0.2525317 0.6380258 -5.812939
"Ifi202b" -0.007129646 8.29693 -1.147938 0.2525357 0.6380258 -5.812949
"Prom2" -0.007129646 8.29693 -1.147938 0.2525357 0.6380258 -5.812949
"Dnajb1" -0.05553878 8.536643 -1.147865 0.2525658 0.6380258 -5.813031
"Ints6l" -0.03104305 8.364659 -1.147627 0.2526635 0.6380634 -5.813296
"Cdc42ep3" -0.02670531 8.34493 -1.147546 0.2526972 0.6380634 -5.813387
"Fdxacb1" 0.02228993 8.324435 1.147504 0.2527143 0.6380634 -5.813434
"Nol10" -0.02042705 8.32997 -1.147162 0.2528553 0.6383072 -5.813817
"Hif1an" -0.03432476 8.38981 -1.146425 0.253159 0.6389611 -5.814639
"Arhgef6" -0.02283237 8.332604 -1.146167 0.2532654 0.6391171 -5.814927
"A730020E08Rik" 0.01442975 8.307631 1.145877 0.2533851 0.6393066 -5.815251
"Gpn2" -0.03005933 8.361441 -1.1456 0.2534997 0.6394832 -5.815561
"Uqcrfs1" -0.09044667 9.024928 -1.145003 0.2537462 0.6399839 -5.816226
"B230206L02Rik" -0.01877115 8.321952 -1.144903 0.2537875 0.6399839 -5.816338
"Med9os" 0.03672267 8.372948 1.144293 0.2540397 0.6404341 -5.817018
"Tk1" 0.01075956 8.299973 1.14419 0.2540823 0.6404341 -5.817133
"Mbtps2" 0.03293502 8.36568 1.144147 0.2541001 0.6404341 -5.817181
"Slc43a3" 0.04072713 8.389427 1.143882 0.2542095 0.6405951 -5.817476
"Atxn7l1" -0.02114926 8.330018 -1.143281 0.2544582 0.6405951 -5.818145
"Ssx2ip" -0.05025516 8.480646 -1.143274 0.2544611 0.6405951 -5.818153
"Mapkap1" -0.05072553 8.479647 -1.143258 0.2544675 0.6405951 -5.81817
"Cyth1" 0.05649933 8.545509 1.143221 0.254483 0.6405951 -5.818212
"Pheta1" -0.03017664 8.352399 -1.143203 0.2544906 0.6405951 -5.818232
"Aldh6a1" 0.06095038 8.496303 1.143105 0.2545309 0.6405951 -5.818341
"Yipf6" 0.03928389 8.416017 1.142935 0.2546016 0.6405951 -5.818531
"Ermard" -0.03456946 8.371687 -1.142801 0.2546569 0.6405951 -5.818679
"Mus81" -0.03247748 8.372402 -1.142764 0.2546723 0.6405951 -5.818721
"Ap1g2" -0.01775223 8.311451 -1.142676 0.2547088 0.6405951 -5.818819
"Zic4" 0.01368023 8.306603 1.142665 0.2547135 0.6405951 -5.818831
"Ube2s" -0.07007412 8.664186 -1.142588 0.2547451 0.6405951 -5.818916
"Necap1" -0.06785625 8.635042 -1.142369 0.254836 0.6406623 -5.819161
"Dna2" 0.01070903 8.299944 1.142308 0.2548612 0.6406623 -5.819228
"Tmem179" -0.01585294 8.311407 -1.14201 0.2549848 0.6408606 -5.81956
"Steap4" 0.0448744 8.40988 1.141873 0.2550416 0.6408909 -5.819712
"Ddi2" -0.050246 8.480683 -1.14143 0.2552253 0.6412371 -5.820205
"Gm30340" 0.01069541 8.299936 1.141325 0.2552688 0.6412371 -5.820322
"Lrrc14b" -0.01788684 8.315956 -1.140922 0.2554361 0.6415419 -5.82077
"Ch25h" 0.0106795 8.299927 1.140817 0.2554797 0.6415419 -5.820886
"Gm49207" 0.01527842 8.308164 1.140181 0.2557436 0.6416962 -5.821592
"Ndufa9" -0.06538291 8.646864 -1.140059 0.2557942 0.6416962 -5.821728
"Nrbp2" 0.0607058 8.570294 1.139696 0.2559452 0.6416962 -5.822131
"Gm43263" 0.02179402 8.326217 1.139557 0.2560032 0.6416962 -5.822286
"Chrnb3" -0.02627025 8.33678 -1.13955 0.2560058 0.6416962 -5.822293
"Smco1" 0.01522839 8.306659 1.139543 0.2560087 0.6416962 -5.822301
"Timm21" 0.03170746 8.365633 1.139332 0.2560964 0.6416962 -5.822535
"Bri3" -0.08032042 8.993115 -1.139267 0.2561234 0.6416962 -5.822607
"Dnajc21" -0.03949631 8.383185 -1.139249 0.2561311 0.6416962 -5.822627
"Dagla" -0.02112257 8.329877 -1.139247 0.2561318 0.6416962 -5.822629
"Dtymk" -0.05101607 8.488741 -1.139175 0.2561617 0.6416962 -5.822709
"Cdc42ep5" -0.02544141 8.337913 -1.138742 0.256342 0.6416962 -5.82319
"Khnyn" -0.03626375 8.387175 -1.138716 0.2563528 0.6416962 -5.823219
"Klhl5" -0.03960361 8.395338 -1.138691 0.2563633 0.6416962 -5.823247
"Ezr" 0.1056595 8.99237 1.13854 0.2564261 0.6416962 -5.823414
"Tmem33" -0.05968836 8.549344 -1.138533 0.2564289 0.6416962 -5.823421
"E430018J23Rik" 0.01765631 8.316716 1.138469 0.2564556 0.6416962 -5.823493
"Ndufa12" -0.1023499 9.286112 -1.138469 0.2564558 0.6416962 -5.823493
"Dusp5" -0.03330549 8.361408 -1.138303 0.2565246 0.6416962 -5.823676
"Tsen15" -0.04172892 8.419705 -1.138126 0.2565984 0.6416962 -5.823873
"Gm44646" -0.01856385 8.311186 -1.137839 0.2567179 0.6416962 -5.824191
"Trmt10b" 0.02320839 8.332285 1.137617 0.2568104 0.6416962 -5.824437
"Trim3" -0.04639981 8.444996 -1.137395 0.2569028 0.6416962 -5.824683
"Apod" 0.1594878 9.195285 1.13726 0.2571499 0.6416962 -5.824683
"Akr1b10" -0.02033544 8.321687 -1.137339 0.2569262 0.6416962 -5.824745
"Dctd" 0.01190364 8.300623 1.137157 0.2570021 0.6416962 -5.824947
"Cd300c2" 0.01796881 8.314492 1.137089 0.2570304 0.6416962 -5.825022
"Zfp940" -0.01542392 8.311008 -1.137064 0.2570407 0.6416962 -5.825049
"Calr4" 0.01052655 8.29984 1.137024 0.2570574 0.6416962 -5.825094
"Usp30" -0.04252658 8.429972 -1.137019 0.2570597 0.6416962 -5.8251
"Arhgap27os2" -0.01110326 8.302887 -1.137007 0.2570645 0.6416962 -5.825112
"B230303O12Rik" -0.01160591 8.303152 -1.136928 0.2570976 0.6416962 -5.825201
"Pkp2" 0.03030834 8.355737 1.13667 0.2572051 0.6416962 -5.825486
"Hnrnpdl" -0.08183432 8.944596 -1.136667 0.2572065 0.6416962 -5.82549
"Aldh16a1" 0.03771708 8.382776 1.136568 0.2572477 0.6416962 -5.825599
"Slc23a2" -0.04757135 8.454671 -1.13649 0.2572801 0.6416962 -5.825685
"Esrra" -0.04631117 8.481053 -1.13644 0.257301 0.6416962 -5.82574
"A330076H08Rik" 0.01048871 8.299819 1.136299 0.2573599 0.6416962 -5.825897
"Ppp1ca" -0.08707526 9.037217 -1.136176 0.2574113 0.6416962 -5.826033
"Macrod2" -0.02942108 8.363159 -1.136163 0.2574168 0.6416962 -5.826048
"Shmt1" 0.01048109 8.299814 1.136059 0.2574602 0.6416962 -5.826163
"Foxp2" 0.02248922 8.328466 1.13596 0.2575015 0.6416962 -5.826272
"Zfp553" -0.0312298 8.359897 -1.135955 0.2575033 0.6416962 -5.826277
"Tmem106b" 0.0636746 8.623708 1.135936 0.2575113 0.6416962 -5.826298
"Spint1" -0.0153631 8.304828 -1.135548 0.2576733 0.6419882 -5.826727
"Kank4" -0.01517775 8.311809 -1.135264 0.257792 0.642164 -5.827042
"Tmod2" 0.04021078 8.395776 1.135155 0.2578376 0.642164 -5.827163
"Heg1" -0.06861028 8.731978 -1.135039 0.2578861 0.642164 -5.827291
"Sct" -0.006985146 8.296868 -1.13495 0.2579231 0.642164 -5.827389
"Lat2" 0.0194544 8.312441 1.134061 0.2582949 0.6429208 -5.828372
"Slc24a3" 0.04680026 8.452926 1.133863 0.2583776 0.6429208 -5.82859
"Brca2" 0.01546093 8.31266 1.13379 0.2584084 0.6429208 -5.828671
"Pdxp" -0.05664652 8.499146 -1.133757 0.2584222 0.6429208 -5.828708
"Grhl3" 0.0103922 8.299764 1.133585 0.2584942 0.6429208 -5.828898
"Kcnab3" -0.02062856 8.318209 -1.133485 0.2585358 0.6429208 -5.829008
"Fopnl" -0.05641765 8.5538 -1.133301 0.258613 0.6429208 -5.829211
"Gpam" 0.08314512 8.829123 1.133178 0.2586646 0.6429208 -5.829347
"Rilpl2" -0.04310014 8.41024 -1.133127 0.2586858 0.6429208 -5.829403
"Actl6b" -0.02284492 8.332925 -1.133082 0.2587046 0.6429208 -5.829452
"Endou" 0.01730214 8.314024 1.13287 0.2587936 0.6429208 -5.829687
"Bzw1" -0.05973322 8.615546 -1.132834 0.2588085 0.6429208 -5.829726
"Rpl5" -0.1079452 9.643974 -1.13283 0.2588103 0.6429208 -5.829731
"Fam20a" -0.02231878 8.330782 -1.132678 0.258874 0.6429676 -5.829899
"Cnksr1" -0.02449019 8.34314 -1.132358 0.2590079 0.6431887 -5.830251
"Hmgb1" -0.07904906 8.885208 -1.131963 0.2591736 0.6432654 -5.830687
"Ifrd2" -0.03191826 8.364908 -1.131947 0.2591801 0.6432654 -5.830704
"Hk1os" 0.02373715 8.329564 1.131925 0.2591896 0.6432654 -5.830729
"Ripply2" -0.006951901 8.296853 -1.131856 0.2592183 0.6432654 -5.830805
"Gpatch3" 0.02098708 8.324318 1.131628 0.2593139 0.643327 -5.831056
"Trim11" -0.0379759 8.39501 -1.131583 0.2593329 0.643327 -5.831106
"Anp32e" -0.1201894 9.424859 -1.131412 0.2594046 0.6433935 -5.831294
"Sec24a" -0.03313504 8.365651 -1.131175 0.259504 0.6435082 -5.831555
"Zfp329" -0.03698034 8.384506 -1.131088 0.2595407 0.6435082 -5.831652
